sample_id,sample_role,condition,spectrum_file,relative_path,filter_label,filter_nm,bin_start_nm,bin_end_nm,bin_center_nm,mean_intensity_10nm,median_intensity_10nm,std_intensity_10nm,points_in_bin
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,860.0,870.0,865.042308,320.742692,319.48,26.222007,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,870.0,880.0,875.016731,327.723846,328.305,38.793028,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,880.0,890.0,884.952385,314.344615,309.4,41.111283,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,890.0,900.0,895.039037,349.496667,323.26,164.971164,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,900.0,910.0,905.085308,318.513846,319.48,43.198646,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,910.0,920.0,915.090519,314.208519,313.18,37.838409,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,920.0,930.0,925.055154,298.445385,293.02,36.288963,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,930.0,940.0,934.97837,319.997778,310.66,66.444209,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,940.0,950.0,945.046519,306.367407,318.22,43.689183,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,950.0,960.0,955.071815,312.901481,325.78,36.101119,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,960.0,970.0,965.053815,301.418889,305.62,26.319823,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,970.0,980.0,974.992481,312.247407,308.14,32.866469,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,980.0,990.0,984.887556,308.234444,305.62,34.537322,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,990.0,1000.0,994.920964,307.600714,304.36,40.58949,28.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,1000.0,1010.0,1005.09,312.461786,304.36,32.474594,28.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,1010.0,1020.0,1015.031556,310.007778,315.7,25.76562,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,1020.0,1030.0,1024.926857,309.490714,313.18,31.772577,28.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,1030.0,1040.0,1032.275,307.558462,320.74,32.356976,13.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,180.0,190.0,188.705167,-103.606667,-91.845,29.918758,6.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,190.0,200.0,194.959762,40.188095,36.71,113.96633,21.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,200.0,210.0,204.905818,292.315455,303.89,45.157174,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,210.0,220.0,215.0625,281.889545,277.42,31.711778,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,220.0,230.0,224.968333,267.878095,256.0,43.310134,21.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,230.0,240.0,234.853682,280.858182,284.98,33.905262,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,240.0,250.0,244.948455,281.200909,271.12,66.41073,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,250.0,260.0,255.021727,281.775,277.42,40.09936,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,260.0,270.0,265.073818,284.180455,283.72,31.5789,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,270.0,280.0,275.104455,279.826818,281.2,30.272329,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,280.0,290.0,285.113545,281.430909,278.68,31.600232,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,290.0,300.0,295.101045,305.95,300.11,25.145107,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,300.0,310.0,305.066727,293.919091,298.85,31.769424,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,310.0,320.0,315.010682,290.481364,286.24,38.962536,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,320.0,330.0,324.932818,290.825909,287.5,35.374744,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,330.0,340.0,334.832955,285.555455,286.24,28.791381,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,340.0,350.0,344.935087,294.023913,278.68,58.445176,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,350.0,360.0,355.014136,295.408636,295.065,19.487621,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,360.0,370.0,365.069739,309.584783,319.01,30.837268,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,370.0,380.0,375.102227,291.284091,290.02,29.920395,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,380.0,390.0,385.110913,313.64,321.53,41.539687,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,390.0,400.0,395.096045,304.46,297.585,50.576107,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,400.0,410.0,405.057435,276.051304,273.64,29.162756,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,410.0,420.0,414.995091,306.866364,302.63,35.005593,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,420.0,430.0,424.908696,284.927826,281.2,28.057365,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,430.0,440.0,435.01787,313.093043,311.45,29.774647,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,440.0,450.0,445.101783,297.420435,291.28,35.884096,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,450.0,460.0,455.160348,287.228696,288.76,28.01714,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,460.0,470.0,465.193435,300.48913,303.89,37.561274,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,470.0,480.0,475.201,292.817391,288.76,30.298147,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,480.0,490.0,485.182913,302.133913,301.37,32.17037,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,490.0,500.0,495.139043,304.216087,298.85,33.876833,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,500.0,510.0,505.069348,312.872174,311.45,56.908459,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,510.0,520.0,514.973652,305.53087,301.37,38.311277,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,520.0,530.0,525.066167,300.421667,301.37,22.868328,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,530.0,540.0,535.131478,300.16,301.37,35.985825,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,540.0,550.0,544.956,297.091739,298.85,30.324818,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,550.0,560.0,554.966667,310.189167,308.93,32.163905,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,560.0,570.0,564.949739,299.722609,291.28,37.116474,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,570.0,580.0,574.905,305.147083,297.59,29.991357,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,580.0,590.0,585.043208,294.435417,298.85,24.244371,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,590.0,600.0,595.152042,294.95875,293.8,29.004361,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,600.0,610.0,605.02213,303.667826,303.89,28.939556,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,610.0,620.0,614.863458,294.119583,301.37,42.046784,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,620.0,630.0,624.885125,296.955,292.54,40.467907,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,630.0,640.0,634.876917,298.110417,288.76,32.819292,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,640.0,650.0,644.83875,295.485417,300.11,29.804093,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,650.0,660.0,654.97728,298.7456,303.89,39.555952,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,660.0,670.0,665.084458,303.991667,302.63,30.884252,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,670.0,680.0,674.95475,301.157083,303.89,33.391241,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,680.0,690.0,684.9992,298.9468,303.89,28.770088,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,690.0,700.0,695.012,309.768333,305.15,24.82104,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,700.0,710.0,704.99268,292.796,293.8,31.779481,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,710.0,720.0,714.9415,311.76375,312.71,34.193237,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,720.0,730.0,724.85784,301.6696,303.89,27.373968,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,730.0,740.0,734.94336,297.4352,291.28,34.436404,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,740.0,750.0,744.99528,297.7384,303.89,29.003351,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,750.0,760.0,755.01288,313.6676,308.93,32.123405,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,760.0,770.0,764.99664,303.2816,296.33,32.171497,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,770.0,780.0,774.94604,312.9616,313.97,34.597065,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,780.0,790.0,784.86132,304.3912,306.41,26.789225,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,790.0,800.0,794.938962,293.999231,296.33,43.724768,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,800.0,810.0,804.98072,288.7632,293.8,36.079541,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,810.0,820.0,814.986231,309.995385,303.89,34.723761,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,820.0,830.0,824.95548,380.614,384.55,40.460617,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,830.0,840.0,834.888115,467.820385,457.64,45.609291,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,840.0,850.0,844.977846,446.977692,452.6,33.573426,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,850.0,860.0,855.029308,407.424615,407.23,31.122087,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,860.0,870.0,865.042308,381.830769,382.025,31.882556,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,870.0,880.0,875.016731,341.405385,337.915,41.601027,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,880.0,890.0,884.952385,296.229231,302.63,35.77344,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,890.0,900.0,895.039037,334.227407,308.93,162.120942,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,900.0,910.0,905.085308,291.961923,293.8,36.470043,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,910.0,920.0,915.090519,294.364815,293.8,29.390035,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,920.0,930.0,925.055154,302.820385,311.45,32.799321,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,930.0,940.0,934.97837,315.277037,308.93,63.121689,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,940.0,950.0,945.046519,283.162593,293.8,31.017733,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,950.0,960.0,955.071815,292.031111,283.72,29.822983,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,960.0,970.0,965.053815,299.312222,301.37,36.20333,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,970.0,980.0,974.992481,300.152593,301.37,38.322198,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,980.0,990.0,984.887556,294.179259,298.85,30.708318,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,990.0,1000.0,994.920964,291.464286,292.54,30.536734,28.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,1000.0,1010.0,1005.09,298.756429,300.11,30.21285,28.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,1010.0,1020.0,1015.031556,298.379259,296.33,34.865537,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,1020.0,1030.0,1024.926857,295.515,298.85,27.206346,28.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,850.txt,in cutie\Set frunze 2\sanatoasa\spectru\850.txt,850,850,1030.0,1040.0,1032.275,291.477692,283.72,26.902053,13.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,180.0,190.0,188.705167,-114.215,-96.57,31.313583,6.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,190.0,200.0,194.959762,45.423333,64.75,119.266468,21.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,200.0,210.0,204.905818,302.598182,305.46,37.173383,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,210.0,220.0,215.0625,287.246818,287.82,34.586963,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,220.0,230.0,224.968333,293.639524,299.16,29.900107,21.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,230.0,240.0,234.853682,291.599091,295.38,37.24594,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,240.0,250.0,244.948455,302.827273,289.08,62.293889,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,250.0,260.0,255.021727,296.297273,287.82,30.39241,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,260.0,270.0,265.073818,318.524545,325.63,35.859138,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,270.0,280.0,275.104455,315.430455,318.07,28.856785,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,280.0,290.0,285.113545,312.795,305.46,38.16942,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,290.0,300.0,295.101045,311.420455,315.545,38.408577,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,300.0,310.0,305.066727,316.919545,313.02,27.470188,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,310.0,320.0,315.010682,306.493636,310.5,29.598137,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,320.0,330.0,324.932818,308.9,309.24,27.236594,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,330.0,340.0,334.832955,297.900909,301.68,33.185904,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,340.0,350.0,344.935087,325.462174,321.85,52.314501,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,350.0,360.0,355.014136,313.482273,311.76,36.035745,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,940 2 verde.txt,in cutie\Set frunze 2\sanatoasa\spectru\940 2 verde.txt,940,940,360.0,370.0,365.069739,320.64087,326.89,32.320085,23.0
